"","x"
"38","REACTOME_HEMOSTASIS"
"39","REACTOME_PROGRAMMED_CELL_DEATH"
"40","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS"
"41","REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION"
"42","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY"
"43","REACTOME_CHOLESTEROL_BIOSYNTHESIS"
"44","REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING"
"45","REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES"
"46","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL"
"47","REACTOME_ADAPTIVE_IMMUNE_SYSTEM"
"48","REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY"
"49","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT"
"50","REACTOME_EPH_EPHRIN_SIGNALING"
"51","REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"
"52","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION"
"53","REACTOME_HIV_INFECTION"
"54","REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE"
"55","REACTOME_CRISTAE_FORMATION"
"56","REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES"
"57","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS"
"58","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT"
"59","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"
"60","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"
"61","REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"
"62","REACTOME_INTERLEUKIN_10_SIGNALING"
"63","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA"
"64","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS"
"65","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY"
"66","REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY"
"67","REACTOME_INNATE_IMMUNE_SYSTEM"
"68","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES"
"69","REACTOME_SIGNALING_BY_INTERLEUKINS"
"70","REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"
"71","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION"
"72","REACTOME_INTERLEUKIN_1_SIGNALING"
"73","REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR"
"74","REACTOME_NEUTROPHIL_DEGRANULATION"
"75","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"
"76","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"
"77","REACTOME_TCR_SIGNALING"
"78","REACTOME_CLEC7A_DECTIN_1_SIGNALING"
"79","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT"
